	MI
dead___alive	9.444309118862547
northwestern___europe	9.444309118862547
socia1___worh	9.444309118862547
illegal___immigrant	9.444309118862547
ingratiation___self##promotion	9.444309118862547
rafferty___griffin	9.424506491566367
daniel___goleman	9.395518954693117
monozygotic___twin	9.395518954693117
kotter___heskett	9.395518954693117
peter___drucker	9.36734807772642
luther___king	9.36734807772642
aesthetic___sensibility	9.348998939058225
quid___pro	9.348998939058225
hunter___schmidt	9.348998939058225
comfort___nutrition	9.319145975908542
gloomy___prospect	9.319145975908542
overconfidence___hubris	9.319145975908542
manz___sims	9.313280856456146
companys___peril	9.304547176487393
wei___en	9.29015843903529
farh___cheng	9.29015843903529
gratitude___repayment	9.27245886193589
gross___domestic	9.261987562068594
oneness___belongingness	9.261987562068594
shop___floor	9.261987562068594
tsui___oreilly	9.261987562068594
enthusiastic___beginner	9.261987562068594
tight___coupling	9.261987562068594
pro___con	9.2536887592539
house___shane___herold	9.253265752827613
image___jackson___guthey	9.253265752827613
paragraph___sound___approximate	9.253265752827613
decision___financial___payback	9.253265752827613
advanced___manufacturing___technologies	9.253265752827613
mutual___stimulation___elevation	9.253265752827613
mackenzie___moorman	9.221165567548338
niehoff___mackenzie	9.221165567548338
lowe___kroeck	9.221165567548338
usi___ng	9.221165567548338
united___kingdom	9.213197397899162
martial___art	9.20792034079832
franklin___roosevelt	9.194848259230966
analysis___general___ulysses	9.188727231690043
slap___ship	9.181944854395057
mayo___pastor	9.181944854395057
epitropaki___martin	9.172375403378906
ashkanasy___tse	9.166677382264266
hackman___oldham	9.159130176628887
touch___bodily	9.156627046410769
ghana___botswana	9.156627046410769
doctoral___dissertation	9.14420452641221
stress##related___illness	9.14420452641221
feminism___date	9.107836882241337
knowable___malleable	9.107836882241337
hersey___duldt	9.107836882241337
hardware___software	9.107836882241337
hersey___b1anchard	9.107836882241337
bowers___seashore___eagleson	9.07094419603366
eye___present___eventual	9.07094419603366
schmidt___hunter	9.061316866606443
bennis___nanus	9.048413461770537
charity___veracity	9.038844010754383
online___supplemental	9.038844010754383
sweden___norway	9.038844010754383
wall___street	9.038844010754383
goldman___hogg	9.038844010754383
terrorist___attack	9.038844010754383
cold___hot	9.030545207939689
katz___kahn	9.03011033078563
jessica___benjamin	8.990053846584953
baron___kenny	8.974305489616812
parnes___osborn	8.974305489616812
m1___m2	8.974305489616812
kirkpatrick___lockes	8.974305489616812
de___vader___alliger	8.965583680375833
balance___theory___krackhardts	8.965583680375833
quinn___spreitzer	8.961882969618257
supplementary___split##group	8.95368620241408
ambient___noise	8.95368620241408
actuality___route	8.95368620241408
lewin___lippit	8.943533830950061
cronbach___alpha	8.943533830950061
kurt___lewin	8.943533830950061
enactive___mastery	8.939214169805544
infantry___squad	8.933483495096556
porter___steers___mowday	8.9167935162064
house___spangler___woycke	8.9167935162064
business___scope___redefinition	8.9167935162064
depressive___symptomatology	8.913680867800377
ward___u	8.884693330927126
hall___merenda	8.85652245396043
s2___selling	8.85652245396043
schwäbisch___hall	8.85652245396043
liden___maslyn	8.802455232690154
retrospect___dachler	8.793721552721397
postal___trainee	8.7893831511228
cardiovascular___disease	8.787529582473477
bigley___roberts___bechky	8.783262123581878
dimension___georgia___kazakhstan	8.783262123581878
brevity___clarity___abstractness	8.783262123581878
capital___structural___patterning	8.783262123581878
collective___mental___programming	8.783262123581878
map___network___interconnection	8.783262123581878
environment___power___commodity	8.783262123581878
de___cremer	8.776479746286894
de___vader	8.776479746286894
de___hoogh	8.776479746286894
rhetorical___literary	8.776479746286894
de___rue	8.776479746286894
de___grada	8.776479746286894
meyer___allen	8.776479746286894
courtesy___civic	8.761212274156103
thermal___comfort	8.75953018797312
dansereau___alutto	8.751161938302603
douglas___mcgregor	8.744931388551969
dienesch___liden	8.70714505288583
andersen___chen	8.702371774133171
extravert___introvert	8.702371774133171
twin___rear	8.702371774133171
thailand___singapore	8.686623417165032
accord___balkundi___kilduff	8.665479087925496
context___iterative___messy	8.665479087925496
key___ontological___epistemological	8.665479087925496
express___relation___andersen	8.665479087925496
retail___outlet	8.655851758498278
telecommunication___battery	8.655851758498278
recursive___recombination	8.648304552862896
zaccaro___klimoski	8.64680192297836
dialogue___multilogue	8.63337890264622
eye___beholder	8.63337890264622
mayer___salovey	8.63337890264622
frame##breaking___frame##move	8.63337890264622
ken___blanchard	8.63337890264622
organ___konovsky	8.611399995927444
carlo___simulation	8.589893790706482
hyper##core___self##evaluation	8.589893790706482
homeostatic___goods	8.568840381508647
bradbury___lichtenstein___laudable	8.560118572267669
consistent___drath___murrell	8.560118572267669
benefit___intensive___ethnographic	8.560118572267669
payback___shareholder___valuation	8.560118572267669
extension___vertical_dyad_linkage_theory___offstein	8.560118572267669
sun___anderson	8.556417861510091
robert___greenleaf	8.548221094305912
adhocracy___clan	8.528018386988393
inaccurate___unrealistic	8.528018386988393
anonymitys___moderation	8.522320365873755
alcohol___consumption	8.512018045641952
sociolinguistics___conversation	8.508215759692213
knippenberg___sitkin	8.508215759692213
insider___appreciative	8.508215759692213
kirkpatrick___locke	8.508215759692213
childhood___adolescence	8.499847510021697
phenomena___relationship___communicative	8.495580051130098
bien___barry	8.488797673835112
brown___levinsons	8.488797673835112
norris___vecchio	8.488797673835112
bipolar___adjective	8.488797673835112
vecchio___boatwright	8.488797673835112
vice___versa	8.471638053552287
esteban___uhl	8.46974947886442
early___johannesen___schmidt	8.464808392463343
interactionist___naturalist___positivist	8.464808392463343
principal___united___arab	8.464808392463343
exchange___rost___postindustrial	8.464808392463343
barling___weber___kelloway	8.464808392463343
analysis___cognitive___linguistic	8.464808392463343
predic___reciprocating	8.463479865850822
salancik___pfeffer	8.463479865850822
south___africa	8.458026015168361
lewin___lippitt	8.432708207184067
ascription___route	8.41468970168139
melanie___klein	8.39699012458199
referee___journal	8.39699012458199
prime___minister	8.389997089091016
max___weber	8.383437158177285
accord___hollander___julian	8.377797015473714
article___hunt___dodge	8.377797015473714
caricature___radical___feminism	8.377797015473714
beauty___presence___living	8.377797015473714
present___relationship##oriented___overarch	8.377797015473714
fantasy___unlimited	8.34569683019444
grandiosity___fantasy	8.34569683019444
inductive___deductive	8.34569683019444
william___james	8.334646994007851
joy___peace___serenity	8.33127699983882
bauer___green	8.312907007371447
bollinger___smith	8.3022117182547
unquestioning___obedience	8.299176814559546
base___methodology___bradbury	8.297754307800178
cognitive___operation___separable	8.297754307800178
czech___republic	8.296906666025007
affectional___bond	8.296906666025007
north___america	8.29294626480891
upper___righthand	8.281158309056867
podsakoff___niehoff	8.281158309056867
schriesheim___castro	8.281158309056867
pearce___conger	8.281158309056867
podsakoff___todor	8.281158309056867
friendly___approachable	8.274484201969175
reliability___trustworthiness___uncomfor	8.272436499815887
fleishman___harris	8.265654122520901
israeli___soldier	8.260539021854132
new___guinea	8.250386650390114
papua___new	8.250386650390114
black___box	8.250386650390114
biosocial___fiedler_contingency_model_leadership	8.250386650390114
new___york	8.250386650390114
conscientiousness___sportsmanship___courtesy	8.241664841149133
double___edge	8.225447702042862
purpose___static___change___leader	8.223646335646455
accord___adaptive___structuration	8.223646335646455
feeling___reasoning___sensory	8.223646335646455
language___theoretical___underpinnings	8.223646335646455
constraint___human___imagination	8.223646335646455
hosking___social___constructivist	8.223646335646455
john___kennedy	8.20593488781928
john___hemphill	8.20593488781928
interchangeable___exemplar	8.20111560138333
ghiselli___brown	8.20111560138333
municipal___council	8.20111560138333
coronary___heart	8.163375273400485
david___mcclelland	8.163375273400485
johnss___categorical	8.158756327544191
stogdill___coons	8.15645483055591
realist___ontology	8.155076470585787
nursing___systems___outcomes	8.154653464159505
constructionist___symbolic___interactionist	8.154653464159505
altruism___conscientiousness___sportsmanship	8.154653464159505
drucker___foundation___non##profit	8.154653464159505
cremer___van___vugt	8.154653464159503
preferential___treatment___bumiputra	8.154653464159503
george___bush	8.151540815753481
sexual___harassment	8.12700762922961
alutto___yammarino	8.122553278880229
yammarino___markham	8.122553278880229
caricature___radical	8.096235970562855
bridge___chasm	8.096235970562855
accuracy___foresight___improvidence	8.090114943021932
intention___true___variant	8.090114943021932
examination___limit___snapshot	8.090114943021932
fernandez___vecchio	8.083332565726948
vroom##yetton___jago	8.083332565726948
window___matrix	8.083332565726948
patter___and	8.083332565726948
chronic___self##schema	8.071744950554558
insider___outsider	8.056230635949156
square___format	8.049715954927963
appreciative___inquiry	8.045592237744101
kerr___jermiers	8.045592237744101
profit___margin	8.045592237744101
low##task___low##relationship##oriented	8.045592237744101
howell___frost	8.044050217392286
knit___cohesive	8.037395470539924
schriesheim___murphys	8.029843880775964
psychological___psychosomatic___complaint	8.029490321205499
collaborative___effort___insider	8.029490321205499
horizontal___axis	8.009224593573228
geoclimate___bioclimate	8.009224593573228
hall___wheelwright	8.009224593573228
intrapsychic___coping	8.009224593573228
motion___transference	8.00526419235713
howell___dorfman	7.994779168385503
altruism___courtesy	7.994453276252912
tier___journal	7.991525016473825
stranger___acquaintance	7.9779720500691225
perpetrator___non##involve	7.9741332737619555
break___glass___ceiling	7.9723319073655485
call___hero___myth	7.9723319073655485
schriesheim___murphy	7.971003380753027
nets___administrator	7.962704577938332
martinko___gardner	7.962704577938332
situationa1___mode1	7.948599971756791
bonding___congruency	7.940231722086272
wing___liberal	7.932851614788651
octant___viii	7.929181885899688
people___unable___unwilling	7.918264686095274
structure___triad___predicate	7.918264686095274
changing___nothing	7.907441899263284
synchrony___transmission	7.9038640779154
sickness___absenteeism	7.9010110089329935
hosking___fineman	7.9010110089329935
classical___greeks	7.89887653640436
merger___acquisition	7.896746610146535
sheer___volume	7.896746610146535
mcgregors___theory___x___theory	7.892289199692013
kerr___jermier	7.891441557916843
percentage___responder	7.8861645008159975
graen___cashman	7.884061450619218
evolution___blackwell	7.875693200948702
relational___tone___quote	7.8669713917077235
individual___perceptual___depersonalization	7.8669713917077235
dominance___traditional___leadercentric	7.8669713917077235
gender___issue___feminism	7.8669713917077235
discussion___present___unifying	7.8669713917077235
classical___greek	7.860655323584162
yammarino___dubinsky	7.860189014412737
media___caricature	7.855073913745969
israeli___army	7.855073913745969
counterfactual___reasoning	7.847449988635308
neediness___anxious	7.844921542281949
film___crew	7.844921542281949
dedication___absorption	7.844921542281949
nursephysician___collaboration	7.8348712064284465
remote___site	7.8348712064284465
unpleasant___surprise	7.8348712064284465
city___police	7.8273991915897465
insider___outsider___appreciative	7.818181227538291
artifact___mother___era	7.818181227538291
effectiveness_level___relational___self##construal	7.818181227538291
lichtensteins___review___relationality	7.818181227538291
bright___dark	7.817522568093835
transboundary___erosion	7.8150685791322685
aesthetic___sensory	7.808553898111074
philosophical___underpinnings	7.808553898111074
multiple___reality___coevolve	7.806346769891287
formalization___inflexibility	7.803926402579028
brown___levinson	7.795650493275168
interdependent___relationship___intersubjective	7.786928684034188
strict___dichotomy	7.786081042259016
chernobyl___accident	7.786081042259016
recycling___plant	7.786081042259016
flammable___material	7.786081042259016
calder___pfeffer	7.786081042259016
high##task___high##relationship##oriented	7.786081042259016
civic___virtue	7.773177637423108
advance___unfinished___revolution	7.771661211903398
leadership___rousseau___black	7.771661211903398
network___upward___adaptive_leadership_theory	7.771661211903398
bioclimatic___demand___climatic	7.771661211903398
chen___individual___repertoire	7.771661211903398
hansen___study___aesthetic	7.771661211903398
trust___erode___incident	7.764102135540241
21st##century	7.75791016529232
mackenzie___williams	7.754828498754913
association___research___libraries	7.74918835605134
superhuman___exceptional	7.737290878089584
der___morality	7.737290878089584
recreational___sport	7.735931258573546
anxious___ambivalent	7.730977282932732
change___hosking___dachler	7.727209449332564
information___relational___transparency	7.727209449332564
relay___sense___urgency	7.727209449332564
van___fleet	7.721542521121446
van___vliert	7.721542521121446
van___engen	7.721542521121446
improvingqualityeducation___cadre	7.709708063474443
mechanistic___organic	7.709708063474443
vote___wing	7.709708063474443
organic___mechanistic	7.709708063474443
liden___wayne	7.7038429440220435
lifetime___employment	7.7038429440220435
cosmetic___substantive	7.70092323391871
fry___ferris	7.697285543475884
antisocial___aggressive	7.686451201310175
de___hoogh___den	7.684649834913769
factor___motivator___hygiene	7.684649834913769
couple___federation	7.680720526601187
date___artifact	7.680720526601187
feminine___mystique	7.673603058832326
conditional___layer	7.671241782646646
james___mcgregor	7.655888550900007
mere___automation	7.6525496496344925
fear___invalidity	7.6525496496344925
mild___fear	7.6525496496344925
event___sayle___lateral	7.643827840393514
array___personal___possession	7.643827840393514
cognition___aesthetics	7.6360203476832815
upper___echelon	7.613328936481213
hosking___morley	7.613328936481213
vroom##yetton___vroom##jago	7.613328936481213
ebb___flow	7.6117276551142385
large___midwestern___city	7.604607127240232
leader##group___social___constructionism	7.604607127240232
high##task___low##relationship	7.603759485465063
high##task___low##relationship##oriented	7.603759485465063
ontology___epistemology	7.599799084248962
allowable___weakness	7.598482428364218
shamir___zakay	7.595854305957947
shamir___eilam	7.595854305957947
shamir___eilams	7.595854305957947
kozlowski___klein	7.586059908365661
preventive___mode	7.586059908365661
gerstner___day	7.586059908365661
clinical___guideline___evidence##base	7.579289319255942
autonomy___competence___relatedness	7.579289319255942
constructionism___ontological	7.572506941960957
projection___transference	7.569946121099282
leaner___media	7.567391841294187
mackenzie___moorman___fetter	7.566866799257388
foster___healthful___regeneration	7.566866799257388
frederick___taylor___hansen	7.566866799257385
insufficient___adoration	7.557239469830169
dedication___tyranny	7.557239469830169
air___crew	7.557239469830169
household___income	7.5496922641947855
resilience___engineering	7.53922096432749
wife___mother	7.53476661397811
physical___psychological___makeup	7.530499155086511
individual___safety___consciousness	7.530499155086511
augmentation___efect	7.523716777791525
percentile___code	7.523716777791525
dialectical___movement	7.517630331735122
south___african	7.5164174753099156
multinational___corporation	7.5164174753099156
caregiver___responsiveness	7.514600944383516
young___girl	7.512787707259336
jung___sosik	7.512787707259336
convergent___discriminant	7.508449305660736
city___council	7.507968420823388
sister___charge	7.503172248559892
net___income	7.498398969807235
djebarni___unpublish___thesis	7.49540783527524
facial___masculinity___femininity	7.49540783527524
capable___cautious___performer	7.49540783527524
diversity___relational___demography	7.49540783527524
change___structure___intentional	7.483979139451617
process___self##categorization___depersonalization	7.461506283599559
leadership___multilevel___processual	7.461506283599559
coronary___heart___disease	7.461506283599559
autocratic___tridimensional_leadership##effectiveness_model___autocratic_style	7.461506283599559
higher___relational___favorability	7.461506283599559
america___europe	7.451878954172343
division___labour	7.440130061683259
rich___structural___hole	7.439527376880782
approach___stability___desirability	7.439527376880782
annual___meeting___north	7.439527376880782
image___organization___solid	7.439527376880782
address___approach___dachler	7.439527376880782
team___trauma___resuscitation	7.428716460776568
inaccurate___unrealistic___self##perception	7.428716460776568
creativity___measure___divergent	7.428716460776568
fred___fiedler	7.424971501252418
lord___mahers	7.422761555601615
in##depth___snapshot	7.416160871570263
anglo___american	7.411387592817607
dental___educator	7.409603471024102
stage___vertical_dyad_linkage_theory___expansion	7.407439062329283
bright___dark___side	7.396967762461988
article___book___chapter	7.396967762461988
organization___strategic___reorganization	7.396967762461988
extroversion___introversion	7.396616275497293
sustainable___veri	7.390185385167003
veri___sustainable	7.390185385167003
shed___light	7.390185385167003
genetic___mutation	7.390185385167003
lewins___classic	7.390185385167003
classical___mechanic	7.38805091263837
learning___student___outcomes	7.3814635759260225
retest___reliability	7.3806159341508515
preferential___treatment	7.376181337082987
discourse___problematize	7.373235826853229
paradigmatic___conception	7.373235826853229
discourse___intelligibility	7.373235826853229
bodily___presence	7.373235826853229
high##task___high##relationship	7.3673707074008306
experience___joy___peace	7.366196103795234
leadership___privileged___ontology	7.366196103795234
bad___news	7.356568774368018
contribution___exchange___receipt	7.356145767941732
asian___americans	7.350065391377576
green___mitchell	7.347826111327861
immediacy___return	7.32119251368005
perception___self___interchangeable	7.3169250547884515
approach___self___separable	7.3169250547884515
energetic___optimistic	7.31607741301328
trustee___trustor	7.31607741301328
raw___material	7.31607741301328
lord___maher	7.311535920491393
direction___vertical___triad	7.307355603772301
disease___psychological___strain	7.307355603772301
foster___positive___self##development	7.307355603772301
information___time___money	7.307355603772301
multiplexity___vertical_dyad_linkage_theory___triad	7.307355603772301
base___influence___group##oriented	7.307355603772301
graen___scandura	7.304242955366278
heiders___balance	7.29837783591388
low##task___high##relationship	7.29837783591388
delicate___balance	7.29837783591388
barling___weber	7.284824869509176
williams___anderson	7.27240234951062
causality___intersubjectivity	7.269557397378388
boundary___spanner	7.269557397378388
lord___dinh	7.268610875774358
change___leader___collaborator	7.262010191743005
unwilling___insecure	7.262010191743005
civic___virtue___sportsmanship	7.260835588137407
deductive___reasoning	7.259663323733188
tridimensional___tridimensional_leadership##effectiveness_model	7.254519520013847
commitment___hong___kong	7.25178575261749
racial___minority	7.251538891875709
intra##organizational___interorganizational	7.24708454152633
frequency##dependent___selection	7.24708454152633
monetary___incentive	7.239704434228708
yukl___lepsinger	7.239704434228708
solidarity___trade	7.236034705339744
crant___pure___constructionist	7.225117505535327
comparison___match___mismatch	7.225117505535327
constructivist___entity___constructionist	7.225117505535327
epistemology___objective___truth	7.225117505535327
houses___achievement_goal_theory	7.225105634807553
minimum___threshold	7.225105634807553
hygiene___motivator	7.222391928935957
clinical___nurse___specialist	7.2163838255665755
existence___leader___transference	7.2163838255665755
stock___price	7.2142947187033375
rank___file	7.2142947187033375
kark___van	7.2107168973554545
activation___inhibition	7.2107168973554545
caucasian___americans	7.201099428284506
analysis___semiotics___rhetorical	7.199142019132067
sense___word___bradbury	7.199142019132067
relational___self___embodiment	7.199142019132067
anytime___policy___writing	7.199142019132067
low##task___low##relationship	7.1982943773568975
renewable___energy	7.1855266485268965
micro___macro##level	7.1842836402872985
landholder___groupman	7.18254602038876
action___science___insider	7.182192460818294
undergraduate___graduate	7.179079812412271
symbolic___interactionism	7.177927074532462
country___soviet___union	7.173824211147777
solidarity___trade___union	7.173824211147777
relational_approach___change##oriented	7.1728277709198345
bioclimate___wealth	7.167041833852793
conventional___wisdom	7.167041833852793
white___lippitt	7.167041833852793
equivalence___return	7.167041833852793
breadth___depth	7.16448101299112
czech___republic___austria	7.161401691149223
proportion___landholder	7.158791934380653
verbal___non##verbal	7.149532208316315
financial___payback___shareholder	7.149131598557407
self##definition___self##evaluation___self##regulation	7.149131598557407
boundary___internal___homogeneity	7.149131598557407
academic___ofcer	7.148413014019297
podsakoff___mackenzie	7.141724025868503
extraverted___agreeable	7.141724025868503
patient___acuity	7.1383962357758275
engle___lord	7.135079483149834
analysis___vertical_dyad_linkage_theory___lateral	7.133002216627522
war___peace	7.128243864311807
decision___prior___approval	7.125034046978346
psychological___social___resiliency	7.125034046978346
multipersonal___science	7.121921398572322
facial___appearance	7.1211047386657675
world___war	7.1148657383656335
pathological___narcissism	7.110952367201749
key___tenet___connectionist	7.109285690010207
morley___hosking	7.102503312715221
secondary___embedding	7.101302111369589
fertile___ground	7.097707140451728
wing___conservative	7.094522424384209
identification___solution___provider	7.089942727167076
barry___crant___pure	7.078514031343452
communication___symbol___metaphor	7.078514031343452
process___respect___ontology	7.078514031343452
benefit___understanding___participatory	7.078514031343452
geographic___location	7.077185504730933
dansereau___yammarino	7.072731154381549
transformational___transactional___non##leadership	7.071731654048468
black___white	7.071731654048468
vecchios___suggestion	7.071731654048468
book___chapter___conference	7.07096682570807
incident___trust___erode	7.0709549549802935
vivid___imagery	7.0694033642888785
patient___porient	7.0694033642888785
landholder___soil	7.064762984732375
version___rizzo	7.064762984732375
kahai___avolio	7.06014403887608
counter___intuitive	7.06014403887608
anxiety___workplace___alcohol	7.0560411754913925
adoration___early___childhood	7.0560411754913925
principle___relational___dialogue	7.0560411754913925
eventual___follower___latitude	7.0560411754913925
sahlins___reciprocity	7.05554632962745
inherent___constitutive	7.0524928921405605
accuracy___zone	7.050969662600039
daily___reproduction	7.049448749759332
international___forum	7.046413846064178
charity___altruistic	7.046413846064178
prescriptive___curve	7.039941331558563
kaltmans___lesson	7.03736401054426
landholder___soil___conservation	7.03406226877262
physiological___arousal	7.033991326065621
presidential___greatness	7.0313759686996375
platow___van	7.0283953405615
cremer___van	7.0283953405615
accident___emergency	7.023940990212119
closeness___centrality	7.023335113186617
management___outcome___triad	7.019673531320517
verbal___persuasion	7.01749714995273
european___union	7.016560882914496
culture##level___cascade	7.016560882914496
ulterior___motive	7.015091374935138
climate___media___richness	7.012556063551656
implication___self##definition___self##evaluation	7.012556063551656
conception___instrumental___influence##base	7.012556063551656
enormous___amount	7.010695763462099
increase___risk___disease	7.009521159856503
jerrys___boss	7.0019620834933445
metasystem___governance	6.997623681894746
south___korea	6.997623681894746
cognition___larger___collectivity	6.991502654353822
provision___public___goods	6.991502654353822
language___phase___non##charismatic_leadership_theory	6.991502654353822
california___style___inventory	6.991502654353822
broader___relationship___manager##subordinate	6.991502654353822
temporal___sequence	6.9847202770588375
rhetorical___device	6.9847202770588375
compositional___compilational	6.979983176774567
judge___piccolo	6.977751607742745
center___employee##center	6.977623015188078
howell___higgins	6.97620958739093
absorptive___capacity	6.9719812512814086
command___control___non##hierarchical	6.970883367151088
density___centralization	6.969172260670352
dyadic___subassembly	6.967770718745066
wrong___incorrect	6.967770718745066
recruitment___retention	6.967770718745066
diary___comparative	6.959402469074547
schriesheim___forthcoming	6.959402469074547
adaptive_leadership_theory___relational_approach	6.951103666259852
change___larger___socioeconomic	6.950680659833568
dimension___stronger___contributor	6.950680659833568
friend___taxonomy___friendship	6.950680659833568
anytime___policy	6.938783181871813
heart___result___depersonalize	6.9374354330835475
evaluation___van___knippenberg	6.930878032537389
customer___delivery___schedule	6.930878032537389
context___ongoing___conversation	6.930878032537389
kaltmans___writings	6.928630810407793
luthans___avolio	6.9266126462515585
minor___injury	6.9153855836577725
esteban___uhl___bien	6.911459946680287
avolio___walumbwa___weber	6.911459946680287
van___der	6.910612304905118
improvingquality___education	6.910612304905118
race___occupation	6.905793018469168
formation___affirmation	6.905335247804272
moder___act	6.8987778472581125
semantic___differential	6.8987778472581125
evalua___act	6.8987778472581125
bono___judge	6.8956866546884426
promotional___growth	6.893887861963923
break___glass	6.892912727805713
commitment___job___satisfaction___be	6.889719960043881
drucker___foundation	6.889410097254514
brevity___clarity	6.887081807494923
expression___solution___proposal	6.886142138695997
proximal___distal	6.885790651731303
consideration##initiate___structure##consideration	6.879359761401013
owner___stock	6.879359761401013
interdependence___intersubjectivity	6.8742446607342425
feminism___future___century	6.87371961869744
betweenness___centrality	6.869917302575012
fiedler___garcia	6.865355713316996
transgression___exemplary	6.85654508363484
ground___breaking	6.85654508363484
accord___brewer___gardner	6.8553704800292445
illusionary___real	6.854041953416723
free___tautological	6.854041953416723
analysis___inference___drawing	6.842467075193335
cast___doubt	6.841619433418165
out##group___derogation	6.841619433418165
profit___non##profit	6.841619433418165
behavior___manipulative___self##serve	6.837351974526565
quo___role___networking	6.837351974526565
partnership___result___incremental	6.837351974526565
race___ethnicity	6.83056959723158
uncritical___acceptance	6.8305695972315785
paper___pencil	6.82691328602847
loyalty___deference	6.825090131466954
cop___coach	6.822058907563673
people___republic___china	6.819652397427165
depth___intensity	6.81964052669939
flexible___manufacturing___systems	6.813821477116371
out___range___proactive	6.813821477116371
mind___ehrlich	6.813448556451467
duration___acquaintance	6.80525178924729
board___director	6.80525178924729
compilational___unit##level	6.803111224748179
high##power##distance___high##uncertainty	6.798134321478425
dominance___sociability	6.798134321478425
