	MI
passive___knowable___malleable	8.70016731302123
argue___bradbury___lichtenstein	8.70016731302123
word___bradbury___lichtenstein	8.70016731302123
sympathy___support___upset	8.70016731302123
methodology___bradbury___lichtenstein	8.70016731302123
present___relationship##oriented___overarch	8.70016731302123
beauty___presence___living	8.70016731302123
place___do___feminism	8.70016731302123
accord___hollander___julian	8.70016731302123
article___hunt___dodge	8.70016731302123
caricature___radical___feminism	8.70016731302123
waldman___house___ramirez	8.70016731302123
mind___ehrlich___dukerich	8.679548025818496
joy___peace___serenity	8.653647297386339
move___call___hero	8.620124605347694
hafez___assad___assad	8.620124605347694
such___methodology___bradbury	8.620124605347694
base___methodology___bradbury	8.620124605347694
descriptive___accuracy___sparse	8.620124605347694
cognitive___operation___separable	8.620124605347694
feminism___dead___alive	8.620124605347694
structuring___control___illusory	8.594806797363406
knowledge___influence___people##group	8.594806797363406
reliability___trustworthiness___uncomfor	8.594806797363406
conscientiousness___sportsmanship___courtesy	8.564035138696651
support___lord___mahers	8.564035138696651
view___subject___distinguishable	8.546016633193974
constraint___human___imagination	8.546016633193974
leader___infl___uence	8.546016633193974
accord___adaptive___structuration	8.546016633193974
produce___hear___multitude	8.546016633193974
language___theoretical___underpinnings	8.546016633193974
feeling___reasoning___sensory	8.546016633193974
organize___follow___structuration	8.546016633193974
address___vertical_dyad_linkage_theory___member##member##member	8.546016633193974
personal___level___ropo	8.546016633193974
innovator___early___adopter	8.546016633193974
leader___international___forum	8.546016633193974
relational___exchange___rost	8.546016633193974
group___aesthetic___sensory	8.546016633193974
adopt___cognitivist___constructivist	8.546016633193974
purpose___static___change##leader	8.546016633193974
self___accord___brewer	8.49949661755908
approach___uncover___invisible	8.49949661755908
variation___result___breakdown	8.477023761707022
drucker___foundation___nonprofit	8.477023761707022
krackhardts___concept___simmelian	8.477023761707022
interaction___occur___non##repetitive	8.477023761707022
difference___set___strict	8.477023761707022
cremer___van___vugt	8.477023761707022
organizational##level___dynamic___congruency	8.477023761707022
proceed___perceive___qualification	8.477023761707022
preferential___treatment___bumiputra	8.477023761707022
respect___develop___andersen	8.477023761707022
approach___adopt___cognitivist	8.477023761707022
nursing___systems___outcomes	8.477023761707022
altruism___conscientiousness___sportsmanship	8.477023761707022
moment___key___ontological	8.477023761707022
message___clear___vivid	8.477023761707022
constructionist___symbolic___interactionist	8.477023761707022
reveal___reality___ontological	8.477023761707022
key___difference___relational##entity	8.477023761707022
transformational_leadership_theory___relative___transactional_transformational_leadership_model##group	8.477023761707022
view___process___intra	8.477023761707022
accuracy___foresight___improvidence	8.41248524056945
podsakoff___mackenzie___moorman	8.41248524056945
study___incident___diary	8.41248524056945
examination___limit___snapshot	8.41248524056945
positive___model___predisposed	8.41248524056945
embed___work___relational##collective	8.41248524056945
relationship___collective___self##base	8.391865953366715
exchange___occur___retrospect	8.371663246049195
collaborative___effort___insider	8.351860618753015
reason___learn___invent	8.351860618753015
organization___monolith___insider	8.351860618753015
vote___leave___wing	8.351860618753015
intention___true___variant	8.351860618753015
psychological___psychosomatic___complaint	8.351860618753015
way___people___absorb	8.351860618753015
self___activate___infuse	8.332442532895914
martin___luther___king	8.294702204913067
notion___interpersonal___intra##group	8.294702204913067
break___glass___ceiling	8.294702204913067
call___hero___myth	8.294702204913067
leader___consistent___ritter	8.294702204913067
process___accuracy___zone	8.294702204913067
relation___set___motion	8.27635306624487
scale___ask___supervisor##rate	8.27635306624487
organizational_outcome___commit___ment	8.258334560742192
combination___examine___constructivist	8.258334560742192
hoogh___den___hartog	8.253880210392811
hold___manager##subordinate___in##agreement	8.24063498364279
term___in##group___self##categorization	8.24063498364279
sportsmanship___courtesy___civic	8.24063498364279
people___unable___unwilling	8.24063498364279
imply___psychological___merge	8.24063498364279
mcgregors___theory___x##theory	8.21465949723953
supportiveness___employee___seniority	8.18934168925524
relational___tone___quote	8.18934168925524
attend___follower___healthier	8.18934168925524
stimulation___elevation___convert	8.18934168925524
define___frederick___frederick	8.18934168925524
structure___triad___predicate	8.18934168925524
stress##be___employee___stress##be	8.18934168925524
gender___issue___feminism	8.18934168925524
discussion___present___unifying	8.18934168925524
leader##follower_theory___exist___vacuum	8.18934168925524
monolith___insider___resemble	8.18934168925524
emphasize___relate___relatedness	8.18934168925524
set___theory___presupposition	8.18934168925524
create___interdependence___inequality	8.18934168925524
individual___perceptual___depersonalization	8.18934168925524
convert___follower##leader___convert	8.18934168925524
choice___cooperate___defect	8.18934168925524
dominance___traditional___leadercentric	8.18934168925524
shamir___house___arthur	8.176919169256683
reach___cronbach___alpha	8.140551525085808
like___people___thrive	8.140551525085808
relational##collective___relational___self##construal	8.140551525085808
identity___require___personal##relationship	8.140551525085808
set___strict___dichotomy	8.140551525085808
knippenberg___relational___self##construal	8.140551525085808
present___model___zoom	8.140551525085808
variable___basic___prerequisite	8.140551525085808
lichtensteins___review___relationality	8.140551525085808
voice___listen___touch	8.140551525085808
empirical___construct___redundancy	8.140551525085808
insider___outsider___appreciative	8.140551525085808
speak___interpersonal___intrapersonal	8.140551525085808
effectiveness_level___relational___self##construal	8.140551525085808
multiple___reality___coevolve	8.128717067438805
interdependent___relationship___intersubjective	8.109298981581704
individual___user___disseminate	8.094031509450916
psychological___makeup___remains	8.094031509450916
bioclimatic___demand___climatic	8.094031509450916
network___upward___adaptive_leadership_theory	8.094031509450916
reality___emergent___inseparable	8.094031509450916
hansen___study___aesthetic	8.094031509450916
entangle___implication___self##definition	8.094031509450916
ropo___describe___aesthetic	8.094031509450916
leadership___rousseau___black	8.094031509450916
association___research___libraries	8.071558653598856
value___contribution___care##be	8.071558653598856
function___dynamic___embedding	8.064178546301234
apply___organizational___insider	8.064178546301234
respect___ontology___epistemology	8.049579746880081
nothing___less___revolution	8.049579746880081
set___motion___transference	8.049579746880081
self##awareness___relational___transparency	8.049579746880081
sense___common___fate	8.049579746880081
relay___sense___urgency	8.049579746880081
entity___consistent___epistemology	8.049579746880081
ship___collective___vehicle	8.049579746880081
information___relational___transparency	8.049579746880081
change___hosking___dachler	8.049579746880081
succession___party___predate	8.049579746880081
artifact___mother___era	8.049579746880081
advance___unfinished___revolution	8.049579746880081
relative___relationship___dachler	8.049579746880081
nurture___support___legitimize	8.007020132461285
factor___motivator___hygiene	8.007020132461285
organization___strategic___reorganization	8.007020132461285
chen___individual___repertoire	8.007020132461285
structure___model___regularity	8.007020132461285
hosking___describe___transitional	8.007020132461285
description___talk___friend	8.007020132461285
de___hoogh___den	8.007020132461285
podsakoff___niehoff___mackenzie	7.9661981379410305
subject___produce___hear	7.9661981379410305
array___personal___possession	7.9661981379410305
sex___good___renew	7.9661981379410305
form___decision___tree	7.9661981379410305
man___heart___attack	7.9661981379410305
dynamic___bonding___congruency	7.9661981379410305
century___need___renew	7.9661981379410305
meaning___limit___sociocultural	7.9661981379410305
organizational_outcome___create___usable	7.939880829623657
approach___self___separable	7.92697742478775
variant___relational___constructionism	7.92697742478775
niehoff___mackenzie___williams	7.92697742478775
large___midwestern___city	7.92697742478775
self___interchangeable___exemplar	7.92697742478775
event___sayle___lateral	7.92697742478775
tyranny___charismatic_leadership_theory___attractiveness	7.92697742478775
ethical_leadership_theory___define___demonstration	7.92697742478775
leader##group___social___constructionism	7.92697742478775
level_five_leadership_model___charismatic_leadership_theory___compound	7.901659616803459
autonomy___competence___relatedness	7.901659616803459
directive___control___non##directive	7.901659616803459
explicit___milestone___convert	7.901659616803459
clinical___guideline___evidence##base	7.901659616803459
need___agreement___determination	7.889237096804902
mackenzie___moorman___fetter	7.889237096804902
support___healthful___regeneration	7.889237096804902
moorman___fetter___fetter	7.889237096804902
work___jessica___benjamin	7.889237096804902
frederick___taylor___hansen	7.889237096804902
entity___clear___separation	7.889237096804902
clear___vivid___symbolize	7.889237096804902
achieve___healthful___regeneration	7.889237096804902
foster___healthful___regeneration	7.889237096804902
dogma___clear___separation	7.889237096804902
market___fair___trade	7.889237096804902
project___environmental___upheaval	7.889237096804902
team___trauma___resuscitation	7.884618150948608
consider___likelihood___standpoint	7.852869452634027
self##view___chronic___self##schema	7.852869452634027
develop___andersen___chen	7.852869452634027
sensitivity___dedication___tyranny	7.852869452634027
physical___psychological___makeup	7.852869452634027
postindustrial___leadership___rost	7.852869452634027
relation___andersen___chen	7.852869452634027
individual___safety___consciousness	7.852869452634027
situationa1___leadership___mode1	7.852869452634027
such___relational___self##construal	7.852869452634027
degree___foresight___improvidence	7.852869452634027
poor___average___performer	7.817778132822757
reject___opinion___deviate	7.817778132822757
facial___masculinity___femininity	7.817778132822757
capable___cautious___performer	7.817778132822757
diversity___relational___demography	7.817778132822757
relational_approach___focus___aesthetic	7.806349436999135
extent___appeal___aesthetic	7.806349436999135
process___self##categorization___depersonalization	7.7838765811470765
higher___relational___favorability	7.7838765811470765
gerstner___day___lies	7.7838765811470765
leadership___multi##level___processual	7.7838765811470765
relationship___management___iterative	7.7838765811470765
construct___reality___overdue	7.7838765811470765
coronary___heart___disease	7.7838765811470765
djebarni___unpublish___thesis	7.7838765811470765
autocratic___tridimensional_leadership##effectiveness_model___autocratic_style	7.7838765811470765
emotion___attribution___intentionality	7.7838765811470765
address___approach___dachler	7.761897674428301
approach___stability___desirability	7.761897674428301
implement___renegotiate___dachler	7.761897674428301
demonstrate___conviction___passion	7.761897674428301
image___organization___solid	7.761897674428301
creativity___measure___divergent	7.751086758324085
inaccurate___unrealistic___self##perception	7.751086758324085
dynamic___norm___violate	7.751086758324085
country___soviet___union	7.735086416977644
context___dynamic___unfold	7.7193380600095045
bright___dark___side	7.7193380600095045
condition___acceptance___rejection	7.7193380600095045
head___administrative___district	7.7193380600095045
people___produce___unfold	7.7193380600095045
event___emerge___unfold	7.7193380600095045
article___book___chapter	7.7193380600095045
succession___ruler___predate	7.713107510258869
personal___individual___user	7.698718772806769
assume___relational___ontology	7.688566401342752
adopt___realist___ontology	7.688566401342752
include___insider___outsider	7.688566401342752
technique___relational___ontology	7.688566401342752
process___engagement___participatory	7.688566401342752
leadership___privileged___ontology	7.688566401342752
presence___apply___relational_approach	7.688566401342752
process___respect___ontology	7.688566401342752
open___black___box	7.688566401342752
upward___adaptive_leadership_theory___relational_approach	7.688566401342752
experience___joy___peace	7.688566401342752
rousseau___black___box	7.688566401342752
low___competence___high##commitment	7.681019195707369
contribution___exchange___receipt	7.67851606548925
relationship___contribution___receipt	7.67851606548925
create___influence___vacuum	7.67851606548925
high___gender___egalitarian	7.65871343819307
perception___self___interchangeable	7.639295352335968
intelligence___masculinity___femininity	7.635456576028803
foster___positive___self##development	7.6297259013198175
learning___student___outcomes	7.6297259013198175
direction___vertical___triad	7.6297259013198175
stage___vertical_dyad_linkage_theory___expansion	7.6297259013198175
information___time___money	7.6297259013198175
multiplexity___vertical_dyad_linkage_theory___triad	7.6297259013198175
occur___leader##group___triad	7.6297259013198175
suggest___structure___triad	7.6297259013198175
include___proportion___landholder	7.601555024353122
life___operationalize___richer	7.601555024353122
disease___psychological___strain	7.601555024353122
construct___reality___operative	7.601555024353122
report___international___institute	7.601555024353122
social___self##concept___relational##collective	7.601555024353122
structure##consideration___transformational##transactional___arrange	7.601555024353122
rich___connection___interdependency	7.601555024353122
individual___understand___architect	7.601555024353122
methodology___provide___richer	7.601555024353122
difference___lie___philosophical	7.583205885684925
leave___wing___liberal	7.583205885684925
civic___virtue___sportsmanship	7.583205885684925
base___influence___group##oriented	7.574156050165008
manager___hong___kong	7.574156050165008
leader##follower___accord___hollander	7.574156050165008
substitute___directiveness___supportiveness	7.574156050165007
consider___process___standpoint	7.5651873801822465
comparison___match___mismatch	7.547487803082846
attempt___produce___unified	7.547487803082846
static___change##leader___collaborator	7.547487803082846
inconsistent___caregiver___responsiveness	7.547487803082846
epistemology___objective___truth	7.547487803082846
divide___social___constructionist	7.547487803082846
compete___leader___collaborator	7.547487803082846
contents___mind___contents	7.547487803082846
other___adopt___constructionist	7.547487803082846
possession___mind___contents	7.547487803082846
constructivist___entity___constructionist	7.547487803082846
individual___access___contents	7.547487803082846
crant___pure___constructionist	7.547487803082846
existence___leader___transference	7.538754123114091
psychology___behavioral___genetics	7.538754123114091
clinical___nurse___specialist	7.538754123114091
annual___meeting___north	7.530096060370976
image___consistent___caregiver	7.530096060370976
strategy___manage___discrepant	7.530096060370976
embody___moral___unity	7.530096060370976
cynicism___intention___quit	7.521512316679585
membership___understand___appreciate	7.521512316679585
individual___dyad___group##level##analysis	7.521512316679585
sense___word___bradbury	7.521512316679585
analysis___semiotics___rhetorical	7.521512316679585
relational___self___embodiment	7.521512316679585
anytime___policy___writing	7.521512316679585
construe___influence___compatible	7.521512316679585
action___science___insider	7.504562758365812
workplace___alcohol___consumption	7.496194508695296
czech___republic___austria	7.483771988696738
frequency___solution___proposal	7.4715018961049235
boundary___internal___homogeneity	7.4715018961049235
financial___payback___shareholder	7.4715018961049235
self##definition___self##evaluation___self##regulation	7.4715018961049235
centralize___standardize___formalize	7.4715018961049235
remark___solution___proposal	7.4715018961049235
people___process___changing	7.463404685872304
construct___accumulate___store	7.4474043445258635
style___high##task___low##relationship	7.4474043445258635
possess___adequate___psychometric	7.4474043445258635
decision___prior___approval	7.4474043445258635
quote___article___hunt	7.4474043445258635
solidarity___trade___union	7.4474043445258635
psychological___social___resiliency	7.4474043445258635
leader___accord___balkundi	7.447404344525863
model___link___safety##specific	7.447404344525863
key___tenet___connectionist	7.431655987557724
process___relationship##oriented___preclude	7.431655987557724
way___greater___lesser	7.431655987557724
reference___relate___construe	7.4238738471156696
recognize___participant___construe	7.4238738471156696
identify___kerr___jermier	7.419233467559167
activity___task___reshape	7.416151801021758
analysis___vertical_dyad_linkage_theory___lateral	7.416151801021758
woman___movement___fade	7.416151801021758
identification___solution___provider	7.412313024714593
emotion___construct___spread	7.40088432889097
consider___relative___illuminate	7.40088432889097
barry___crant___pure	7.40088432889097
nursing___department___chairperson	7.40088432889097
benefit___understanding___participatory	7.40088432889097
consider___relationship##oriented___avenue	7.40088432889097
communication___symbol___metaphor	7.40088432889097
vivid___imagery___metaphor	7.40088432889097
differentiate___leader___nonleader	7.40088432889097
symptom___workplace___alcohol	7.378411473038912
unfinished___revolution___genuine	7.378411473038912
leader___workplace___alcohol	7.378411473038912
anxiety___workplace___alcohol	7.378411473038912
form___exist___fulfill	7.378411473038912
date___artifact___mother	7.378411473038912
group___explore___count	7.371031365741289
landholder___soil___conservation	7.356432566320136
leadership___hosking___dachler	7.356432566320136
stuff___construct___accumulate	7.356432566320136
organizational_outcome___set___non##transfer	7.356432566320136
explore___issue___transference	7.356432566320136
influence___define___dachler	7.356432566320136
eventual___follower___latitude	7.356432566320136
level___alcohol___consumption	7.342043828868037
management___outcome___triad	7.342043828868037
degree___improvidence___characterise	7.342043828868037
identify___analyze___triad	7.342043828868037
book___chapter___conference	7.342043828868037
define___characteristic___self##collective	7.342043828868037
climate___media___richness	7.334926361099173
monte___carlo___simulation	7.334926361099173
cohesion___media___richness	7.334926361099173
conception___instrumental___influence##base	7.334926361099173
principle___relational___dialogue	7.334926361099173
level___media___richness	7.334926361099173
engage___open___dialogue	7.334926361099173
increase___risk___disease	7.331891457404019
earn___stand___eye	7.313872951901341
ratio___gain___landholder	7.313872951901341
triad___larger___collectivity	7.313872951901341
supply___public___goods	7.313872951901341
context___larger___collectivity	7.313872951901341
implication___self##definition___self##evaluation	7.313872951901341
cognition___larger___collectivity	7.313872951901341
pragmatic___include___speech	7.313872951901341
provision___public___goods	7.313872951901341
california___style___inventory	7.313872951901341
numerous___methodology___normal	7.293253664698605
command___control___non##hierarchical	7.293253664698605
organization___interorganizational___realm	7.293253664698605
want___pass___minimum	7.293253664698605
persuasion___consultation___coalition	7.286473977713226
partner___leader##member___teammate	7.286473977713226
test___key___tenet	7.286473977713226
person___context___interrelate	7.286473977713226
perceive___environmental___volatility	7.280350259862697
testing___result___omnibus	7.273050957381085
change___larger___socioeconomic	7.273050957381085
situational_contingency_theory___prescriptive___guideline	7.273050957381085
preclude___study___manager##subordinate	7.273050957381085
feminism___date___artifact	7.273050957381085
separate___management___manager##subordinate	7.273050957381085
expectation___serve___guideline	7.273050957381085
relationship___dissolve___reform	7.273050957381085
mean___finalize___ultimate	7.273050957381085
broader___relationship___manager##subordinate	7.273050957381085
dimension___stronger___contributor	7.273050957381085
van___knippenberg___sitkin	7.273050957381085
see___leadership##management___manager##subordinate	7.273050957381085
data___apply___omnibus	7.273050957381085
language___relate___non##verbal	7.259805730631065
heart___result___depersonalize	7.259805730631065
example___include___scheins	7.259805730631065
latent___factor___intercorrelation	7.258162344887334
value___distinguish___wrong	7.253248330084905
platow___van___knippenberg	7.253248330084905
lord___van___knippenberg	7.253248330084905
evaluation___van___knippenberg	7.253248330084905
sayles___manager___bound	7.253248330084905
friend___taxonomy___friendship	7.253248330084905
unity___collective___se	7.253248330084905
number___cosmetic___substantive	7.253248330084905
post___world___war	7.233830244227804
model___uhl___bien	7.233830244227804
uhl___bien___barry	7.233830244227804
achievement___construct___sequence	7.233830244227804
esteban___uhl___bien	7.233830244227804
science___relational___constructionism	7.233830244227804
interaction___uhl___bien	7.233830244227804
comprise___leadership___organizing	7.218562772097016
include___sociolinguistics___conversation	7.21478204925711
avolio___walumbwa___weber	7.21478204925711
static___model___uhl	7.21478204925711
remark___critical___remark	7.21478204925711
contexts___see___appoint	7.21478204925711
context___ongoing___conversation	7.21478204925711
witness___observe___bully	7.21478204925711
program___model___uhl	7.21478204925711
degree___contextual___timely	7.21478204925711
welfare___express___appreciation	7.21478204925711
move___graen___uhl	7.21478204925711
commitment___job___satisfaction##be	7.212090257591399
traditional___centralize___standardize	7.208512436243514
north___america___europe	7.208512436243514
higher##level___benefit___realization	7.208512436243514
insider___resemble___couple	7.196089916244957
outsider___appreciative___inquiry	7.196089916244957
promote___distinct___complementary	7.196089916244957
insider___appreciative___inquiry	7.196089916244957
ramirez___house___waldman	7.196089916244957
believe___teacher___sole	7.196089916244957
expression___solution___proposal	7.183819823653143
graen___uhl___bien	7.182536949840253
approach___adopt___realist	7.17774077757676
feminism___future___century	7.17774077757676
vivid___symbolize___embody	7.17774077757676
statement___hersey##blanchard_situational_leadership_model___theorys	7.17774077757676
finalize___ultimate___origin	7.17774077757676
accord___brewer___gardner	7.17774077757676
analysis___inference___drawing	7.164837372740853
negative___way___theorize	7.159722272074083
adopt___methodology___map	7.159722272074083
link___focus___map	7.159722272074083
vertical_dyad_linkage_theory___vertical___member##member##member	7.159722272074083
knowledge___create___sensory	7.159722272074083
behavior___manipulative___self##serve	7.159722272074082
paternalistic_leadership_theory___model___converge	7.159722272074082
knippenberg___van___knippenberg	7.157938150280581
socialize___approach___boldness	7.153787536554268
i___argue___bradbury	7.153787536554268
method___include___insider	7.147887814427079
supervisor___recommendation___r	7.147887814427079
customer___delivery___schedule	7.142022694974681
situational___perception___innovation##related	7.142022694974681
partnership___result___incremental	7.142022694974681
researcher___receive___exposure	7.142022694974681
method___remain___feasible	7.136191774663888
researcher___job___uncover	7.136191774663888
flexible___manufacturing___systems	7.136191774663888
out___range___proactive	7.136191774663888
global___compositional___compilational	7.133289015005927
construction___emanate___rich	7.1246309522628115
form___resource___depletion	7.1197169374603835
expect___perceive___fellow	7.118900277553827
relation___exist___triad	7.118900277553827
score___influence___register	7.111782809784963
leader##follower___see___leadership##management	7.107536518903512
building___weierter___howell	7.107536518903512
process___define___frederick	7.090729400587131
group___emerge___proceed	7.090729400587131
sell___participate___delegating	7.090729400587131
such___approach___skeptical	7.090729400587131
regular___interaction___repeat	7.090729400587131
relation___social___constructionism	7.0796795644005455
dialogue___adaptive___tension	7.07420009863592
principle___ethical___stewardship	7.07420009863592
movement___gender___equality	7.07420009863592
motive___depend___tension	7.07420009863592
relational___individual___like	7.07420009863592
theory___compilational___unit##level	7.07420009863592
quo___role___networking	7.07420009863592
revolution___genuine___equality	7.07420009863592
maintain___group___harmony	7.070110113384395
precede___paragraph___sound	7.068750493868356
principle___client___self##determination	7.05793957776414
restate___set___prescriptive	7.05793957776414
construction___process___maker	7.047244288647391
single___chain___command	7.041939236417699
case___relational___bond	7.041939236417699
source___know___live	7.041939236417699
formation___relational___bond	7.041939236417699
traditional___sense___word	7.041939236417699
interaction___produce___bond	7.041939236417699
bond___social___bond	7.041939236417699
support___service___responsiveness	7.036662179316855
consistent___caregiver___responsiveness	7.036662179316855
power___leadership___twentyfirstcentury	7.036662179316855
state___resource___depletion	7.030104778770696
method___participant___cooperate	7.02619087944956
grant___degree___freedom	7.02619087944956
establish##define___model___channel	7.02619087944956
relational___self##identity___emanate	7.02619087944956
nuclear___power___plant	7.02619087944956
discuss___deal___deviation	7.02619087944956
anxiety___depressive___symptom	7.02619087944956
score___standard___deviation	7.02619087944956
leader___depressive___symptom	7.02619087944956
evaluation___individual___earn	7.02619087944956
punishment___leader___behavior##group	7.014540262229584
duty___authority___accountability	7.010686692913595
focus___break___prevail	7.010686692913595
sense___respect___array	7.010686692913595
attribution_theory_leadership___anxious___ambivalent	7.010686692913595
secure___anxious___ambivalent	7.010686692913595
neediness___anxious___ambivalent	7.010686692913595
courtesy___civic___virtue	7.010686692913595
focus___discrete___abstract	7.010686692913595
recognize___provide___praise	7.010686692913595
climate___national___wealth	7.010686692913595
influence___strong___conviction	7.010686692913595
describe___order___negotiate	7.010686692913595
combine___approach___static	7.005571592246824
interaction___set___player	7.005571592246824
complex___understanding___causality	6.995419220782806
assume___formulation___thought	6.995419220782806
